/home2/du/temp/rocksdb/db_bench --db=/home2/du/mnt/db --num_levels=6 --bloom_locality=1 --bloom_bits=10 --memtablerep=skip_list --prefix_size=8 --key_size=8 --keys_per_prefix=0 --wal_dir=/home2/du/mnt/wal --threads=8 --value_size=1024 --benchmarks=trace_a,stats --num=8398 --compression_type=none --max_bytes_for_level_base=268435456 --open_files=100 --benchmark_write_rate_limit=40971520 --max_background_jobs=2 --YCSB_uniform_distribution=false --disable_wal=0 --histogram=true --max_write_buffer_number=2 --write_buffer_size=8589934592 --inplace_update_support=false --allow_concurrent_memtable_write=true --statistics=true --stats_interval_seconds=10 --compaction_pri=1 --max_bytes_for_level_multiplier=8
Set seed to 1681656471508613 because --seed was 0
Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Integrated BlobDB: blob cache disabled
Keys:       8 bytes each (+ 0 bytes user-defined timestamp)
Values:     1024 bytes each (512 bytes after compression)
Entries:    8398
Prefix:    8 bytes
Keys per prefix:    0
RawSize:    8.3 MB (estimated)
FileSize:   4.2 MB (estimated)
Write rate: 40971520 bytes/second
Read rate: 0 ops/second
Compression: NoCompression
Compression sampling rate: 0
Memtablerep: SkipListFactory
Perf Level: 1
------------------------------------------------
Reading trace
Finished reading trace only 8398437
DB path: [/home2/du/mnt/db]
[   4] [1000:16] interval 81144 done 1326748 ops_done 1245604 Timer 16 fill_done 0 warm_done 1 OPS : 82921.750000 
[   7] [1000:16] interval 81139 done 1326874 ops_done 1245735 Timer 16 fill_done 0 warm_done 1 OPS : 82929.625000 
[   6] [1000:16] interval 81140 done 1326878 ops_done 1245738 Timer 16 fill_done 0 warm_done 1 OPS : 82929.875000 
[   1] [1000:17] interval 10249 done 1336907 ops_done 1326658 Timer 17 fill_done 0 warm_done 1 OPS : 78641.585938 
[   0] [1000:17] interval 10248 done 1336909 ops_done 1326661 Timer 17 fill_done 0 warm_done 1 OPS : 78641.703125 
[   2] [1000:17] interval 10237 done 1336907 ops_done 1326670 Timer 17 fill_done 0 warm_done 1 OPS : 78641.585938 
[   6] [1000:17] interval 10029 done 1336907 ops_done 1326878 Timer 17 fill_done 0 warm_done 1 OPS : 78641.585938 
[   7] [1000:17] interval 10033 done 1336907 ops_done 1326874 Timer 17 fill_done 0 warm_done 1 OPS : 78641.585938 
[   5] [1000:17] interval 10689 done 1336907 ops_done 1326218 Timer 17 fill_done 0 warm_done 1 OPS : 78641.585938 
[   3] [1000:17] interval 10262 done 1336907 ops_done 1326645 Timer 17 fill_done 0 warm_done 1 OPS : 78641.585938 
[   4] [1000:17] interval 10159 done 1336907 ops_done 1326748 Timer 17 fill_done 0 warm_done 1 OPS : 78641.585938 
[   5] [1000:18] interval 41771 done 1378678 ops_done 1336907 Timer 18 fill_done 0 warm_done 1 OPS : 76593.218750 
[   3] [1000:18] interval 42208 done 1379115 ops_done 1336907 Timer 18 fill_done 0 warm_done 1 OPS : 76617.500000 
[   1] [1000:18] interval 42212 done 1379119 ops_done 1336907 Timer 18 fill_done 0 warm_done 1 OPS : 76617.718750 
[   0] [1000:18] interval 42214 done 1379123 ops_done 1336909 Timer 18 fill_done 0 warm_done 1 OPS : 76617.945312 
[   2] [1000:18] interval 42218 done 1379125 ops_done 1336907 Timer 18 fill_done 0 warm_done 1 OPS : 76618.054688 
[   4] [1000:18] interval 42301 done 1379208 ops_done 1336907 Timer 18 fill_done 0 warm_done 1 OPS : 76622.664062 
[   7] [1000:18] interval 42472 done 1379379 ops_done 1336907 Timer 18 fill_done 0 warm_done 1 OPS : 76632.164062 
[   6] [1000:18] interval 42482 done 1379389 ops_done 1336907 Timer 18 fill_done 0 warm_done 1 OPS : 76632.718750 
[   5] [1000:19] interval 80092 done 1458770 ops_done 1378678 Timer 19 fill_done 0 warm_done 1 OPS : 76777.367188 
[   3] [1000:19] interval 80063 done 1459178 ops_done 1379115 Timer 19 fill_done 0 warm_done 1 OPS : 76798.843750 
[   1] [1000:19] interval 80068 done 1459187 ops_done 1379119 Timer 19 fill_done 0 warm_done 1 OPS : 76799.312500 
[   0] [1000:19] interval 80074 done 1459197 ops_done 1379123 Timer 19 fill_done 0 warm_done 1 OPS : 76799.843750 
[   2] [1000:19] interval 80074 done 1459199 ops_done 1379125 Timer 19 fill_done 0 warm_done 1 OPS : 76799.945312 
[   4] [1000:19] interval 80070 done 1459278 ops_done 1379208 Timer 19 fill_done 0 warm_done 1 OPS : 76804.101562 
[   7] [1000:19] interval 80034 done 1459413 ops_done 1379379 Timer 19 fill_done 0 warm_done 1 OPS : 76811.210938 
[   6] [1000:19] interval 80024 done 1459413 ops_done 1379389 Timer 19 fill_done 0 warm_done 1 OPS : 76811.210938 
[   5] [1000:20] interval 80146 done 1538916 ops_done 1458770 Timer 20 fill_done 0 warm_done 1 OPS : 76945.796875 
[   3] [1000:20] interval 80199 done 1539377 ops_done 1459178 Timer 20 fill_done 0 warm_done 1 OPS : 76968.851562 
[   1] [1000:20] interval 80201 done 1539388 ops_done 1459187 Timer 20 fill_done 0 warm_done 1 OPS : 76969.398438 
[   0] [1000:20] interval 80196 done 1539393 ops_done 1459197 Timer 20 fill_done 0 warm_done 1 OPS : 76969.648438 
[   2] [1000:20] interval 80200 done 1539399 ops_done 1459199 Timer 20 fill_done 0 warm_done 1 OPS : 76969.953125 
[   4] [1000:20] interval 80203 done 1539481 ops_done 1459278 Timer 20 fill_done 0 warm_done 1 OPS : 76974.046875 
[   7] [1000:20] interval 80193 done 1539606 ops_done 1459413 Timer 20 fill_done 0 warm_done 1 OPS : 76980.296875 
[   6] [1000:20] interval 80205 done 1539618 ops_done 1459413 Timer 20 fill_done 0 warm_done 1 OPS : 76980.898438 
[   5] [1000:21] interval 80190 done 1619106 ops_done 1538916 Timer 21 fill_done 0 warm_done 1 OPS : 77100.289062 
[   3] [1000:21] interval 80159 done 1619536 ops_done 1539377 Timer 21 fill_done 0 warm_done 1 OPS : 77120.765625 
